family,id,timeframe,event,ts_et,deactivation_reason
FVG,FVG2-000019,5,FIRST_TOUCH,2026-07-13 05:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000019,5,MIDPOINT,2026-07-13 05:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000019,5,FULL_FILL,2026-07-13 05:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000020,5,FORMED,2026-07-13 04:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000020,5,FIRST_TOUCH,2026-07-13 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000020,5,MIDPOINT,2026-07-13 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000020,5,FULL_FILL,2026-07-13 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000020,5,INVERSION,2026-07-13 05:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000021,5,FORMED,2026-07-13 05:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000021,5,FIRST_TOUCH,2026-07-13 06:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000021,5,MIDPOINT,2026-07-13 06:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000021,5,FULL_FILL,2026-07-13 08:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000022,5,FORMED,2026-07-13 07:50:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000022,5,EXPIRY,2026-07-13 15:50:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000023,5,FORMED,2026-07-13 08:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000023,5,FIRST_TOUCH,2026-07-13 08:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000023,5,MIDPOINT,2026-07-13 08:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000023,5,FULL_FILL,2026-07-13 08:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000024,5,FORMED,2026-07-13 08:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000024,5,FIRST_TOUCH,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000024,5,MIDPOINT,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000024,5,FULL_FILL,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000024,5,INVERSION,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000025,5,FORMED,2026-07-13 08:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000025,5,FIRST_TOUCH,2026-07-13 08:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000025,5,MIDPOINT,2026-07-13 08:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000025,5,FULL_FILL,2026-07-13 08:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000025,5,INVERSION,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000026,5,FORMED,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000026,5,FIRST_TOUCH,2026-07-13 09:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000026,5,MIDPOINT,2026-07-13 09:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000026,5,FULL_FILL,2026-07-13 09:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000026,5,INVERSION,2026-07-13 09:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000027,5,FORMED,2026-07-13 09:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000027,5,FIRST_TOUCH,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000027,5,MIDPOINT,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000027,5,FULL_FILL,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000028,5,FORMED,2026-07-13 09:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000028,5,FIRST_TOUCH,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000028,5,MIDPOINT,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000028,5,FULL_FILL,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000029,5,FORMED,2026-07-13 09:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000029,5,FIRST_TOUCH,2026-07-13 10:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000029,5,MIDPOINT,2026-07-13 10:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000029,5,FULL_FILL,2026-07-13 10:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000030,5,FORMED,2026-07-13 09:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000030,5,FIRST_TOUCH,2026-07-13 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000030,5,MIDPOINT,2026-07-13 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000030,5,FULL_FILL,2026-07-13 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000030,5,INVERSION,2026-07-13 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000031,5,FORMED,2026-07-13 11:50:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000031,5,EXPIRY,2026-07-13 19:50:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000032,5,FORMED,2026-07-13 11:55:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000032,5,EXPIRY,2026-07-13 19:55:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000033,5,FORMED,2026-07-13 12:25:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000033,5,EXPIRY,2026-07-13 20:25:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000034,5,FORMED,2026-07-13 15:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000034,5,FIRST_TOUCH,2026-07-13 15:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000034,5,MIDPOINT,2026-07-13 15:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000034,5,FULL_FILL,2026-07-13 15:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000035,5,FORMED,2026-07-13 15:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000035,5,FIRST_TOUCH,2026-07-13 15:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000035,5,MIDPOINT,2026-07-13 15:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000035,5,FULL_FILL,2026-07-13 15:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000036,5,FORMED,2026-07-13 18:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000036,5,FIRST_TOUCH,2026-07-13 18:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000036,5,MIDPOINT,2026-07-13 18:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000036,5,FULL_FILL,2026-07-13 18:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000036,5,INVERSION,2026-07-13 18:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000037,5,FORMED,2026-07-13 18:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000037,5,FIRST_TOUCH,2026-07-13 18:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000037,5,MIDPOINT,2026-07-13 18:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000037,5,FULL_FILL,2026-07-13 18:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000037,5,INVERSION,2026-07-13 18:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000038,5,FORMED,2026-07-13 19:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000038,5,FIRST_TOUCH,2026-07-13 20:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000038,5,MIDPOINT,2026-07-13 20:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000038,5,FULL_FILL,2026-07-13 20:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000038,5,INVERSION,2026-07-13 20:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000039,5,FORMED,2026-07-13 20:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000039,5,FIRST_TOUCH,2026-07-13 20:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000039,5,MIDPOINT,2026-07-13 20:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000039,5,FULL_FILL,2026-07-13 20:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000040,5,FORMED,2026-07-13 21:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000040,5,FIRST_TOUCH,2026-07-13 21:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000040,5,MIDPOINT,2026-07-13 21:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000040,5,FULL_FILL,2026-07-13 21:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000041,5,FORMED,2026-07-13 22:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000041,5,FIRST_TOUCH,2026-07-13 22:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000041,5,MIDPOINT,2026-07-13 22:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000041,5,FULL_FILL,2026-07-13 22:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000041,5,INVERSION,2026-07-13 22:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000042,5,FORMED,2026-07-13 23:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000042,5,FIRST_TOUCH,2026-07-13 23:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000042,5,MIDPOINT,2026-07-13 23:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000042,5,FULL_FILL,2026-07-14 00:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000042,5,INVERSION,2026-07-14 00:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000043,5,FORMED,2026-07-13 23:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000043,5,FIRST_TOUCH,2026-07-13 23:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000043,5,MIDPOINT,2026-07-13 23:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000043,5,FULL_FILL,2026-07-13 23:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000044,5,FORMED,2026-07-13 23:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000044,5,FIRST_TOUCH,2026-07-13 23:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000044,5,MIDPOINT,2026-07-13 23:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000044,5,FULL_FILL,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000044,5,INVERSION,2026-07-13 23:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000045,5,FORMED,2026-07-14 00:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000045,5,FIRST_TOUCH,2026-07-14 00:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000045,5,MIDPOINT,2026-07-14 00:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000045,5,FULL_FILL,2026-07-14 00:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000045,5,INVERSION,2026-07-14 00:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000046,5,FORMED,2026-07-14 00:30:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000046,5,EXPIRY,2026-07-14 08:30:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000047,5,FORMED,2026-07-14 00:35:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000047,5,EXPIRY,2026-07-14 08:35:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000048,5,FORMED,2026-07-14 00:40:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000048,5,EXPIRY,2026-07-14 08:40:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000049,5,FORMED,2026-07-14 01:15:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000049,5,EXPIRY,2026-07-14 09:15:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000050,5,FORMED,2026-07-14 02:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000050,5,FIRST_TOUCH,2026-07-14 03:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000050,5,MIDPOINT,2026-07-14 03:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000050,5,FULL_FILL,2026-07-14 03:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000051,5,FORMED,2026-07-14 02:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000051,5,FIRST_TOUCH,2026-07-14 03:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000051,5,MIDPOINT,2026-07-14 03:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000051,5,FULL_FILL,2026-07-14 03:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000052,5,FORMED,2026-07-14 05:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000052,5,FIRST_TOUCH,2026-07-14 06:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000052,5,MIDPOINT,2026-07-14 06:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000052,5,FULL_FILL,2026-07-14 06:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000053,5,FORMED,2026-07-14 05:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000053,5,FIRST_TOUCH,2026-07-14 06:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000053,5,MIDPOINT,2026-07-14 06:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000053,5,FULL_FILL,2026-07-14 06:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000054,5,FORMED,2026-07-14 07:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000054,5,FIRST_TOUCH,2026-07-14 08:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000054,5,MIDPOINT,2026-07-14 08:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000054,5,FULL_FILL,2026-07-14 08:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000054,5,INVERSION,2026-07-14 08:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,5,FORMED,2026-07-14 07:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,5,FIRST_TOUCH,2026-07-14 07:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,5,MIDPOINT,2026-07-14 07:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,5,FULL_FILL,2026-07-14 08:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,5,INVERSION,2026-07-14 08:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,5,FORMED,2026-07-14 08:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,5,FIRST_TOUCH,2026-07-14 08:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,5,MIDPOINT,2026-07-14 08:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,5,FULL_FILL,2026-07-14 08:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,5,INVERSION,2026-07-14 08:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000057,5,FORMED,2026-07-14 08:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,5,FIRST_TOUCH,2026-07-14 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,5,MIDPOINT,2026-07-14 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,5,FULL_FILL,2026-07-14 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000058,5,FORMED,2026-07-14 08:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000058,5,FIRST_TOUCH,2026-07-14 10:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000058,5,MIDPOINT,2026-07-14 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000058,5,FULL_FILL,2026-07-14 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,5,FORMED,2026-07-14 08:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,5,FIRST_TOUCH,2026-07-14 10:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,5,MIDPOINT,2026-07-14 10:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,5,FULL_FILL,2026-07-14 10:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000060,5,FORMED,2026-07-14 08:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000060,5,FIRST_TOUCH,2026-07-14 09:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000060,5,MIDPOINT,2026-07-14 09:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000060,5,FULL_FILL,2026-07-14 09:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000061,5,FORMED,2026-07-14 10:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,5,FIRST_TOUCH,2026-07-14 10:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,5,MIDPOINT,2026-07-14 10:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,5,FULL_FILL,2026-07-14 10:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,5,INVERSION,2026-07-14 10:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,5,FORMED,2026-07-14 11:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,5,FIRST_TOUCH,2026-07-14 11:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,5,MIDPOINT,2026-07-14 11:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,5,FULL_FILL,2026-07-14 11:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,5,INVERSION,2026-07-14 11:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000063,5,FORMED,2026-07-14 12:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,5,FIRST_TOUCH,2026-07-14 12:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,5,MIDPOINT,2026-07-14 12:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,5,FULL_FILL,2026-07-14 18:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000064,5,FORMED,2026-07-14 15:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000064,5,FIRST_TOUCH,2026-07-14 15:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000064,5,MIDPOINT,2026-07-14 15:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000064,5,FULL_FILL,2026-07-14 15:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000065,5,FORMED,2026-07-14 19:15:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000065,5,EXPIRY,2026-07-15 03:15:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000066,5,FORMED,2026-07-14 19:35:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000066,5,FIRST_TOUCH,2026-07-14 19:40:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000066,5,EXPIRY,2026-07-15 03:35:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000067,5,FORMED,2026-07-14 20:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000067,5,FIRST_TOUCH,2026-07-14 20:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000067,5,MIDPOINT,2026-07-14 20:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000067,5,FULL_FILL,2026-07-14 20:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000068,5,FORMED,2026-07-14 21:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,5,FIRST_TOUCH,2026-07-14 21:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,5,MIDPOINT,2026-07-14 21:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,5,FULL_FILL,2026-07-14 21:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,5,INVERSION,2026-07-14 21:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,5,FORMED,2026-07-14 21:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,5,FIRST_TOUCH,2026-07-14 21:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,5,MIDPOINT,2026-07-14 21:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,5,FULL_FILL,2026-07-15 04:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,5,INVERSION,2026-07-15 04:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000070,5,FORMED,2026-07-14 22:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,5,FIRST_TOUCH,2026-07-15 03:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,5,MIDPOINT,2026-07-15 03:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,5,FULL_FILL,2026-07-15 04:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000071,5,FORMED,2026-07-14 22:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000071,5,FIRST_TOUCH,2026-07-14 23:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000071,5,MIDPOINT,2026-07-15 03:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000071,5,FULL_FILL,2026-07-15 03:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,5,FORMED,2026-07-15 00:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,5,FIRST_TOUCH,2026-07-15 00:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,5,MIDPOINT,2026-07-15 00:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,5,FULL_FILL,2026-07-15 00:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000073,5,FORMED,2026-07-15 02:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,5,FIRST_TOUCH,2026-07-15 03:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,5,MIDPOINT,2026-07-15 03:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,5,FULL_FILL,2026-07-15 03:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,5,INVERSION,2026-07-15 03:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,5,FORMED,2026-07-15 02:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000074,5,FIRST_TOUCH,2026-07-15 02:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000074,5,MIDPOINT,2026-07-15 02:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000074,5,FULL_FILL,2026-07-15 02:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000075,5,FORMED,2026-07-15 03:20:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000075,5,EXPIRY,2026-07-15 11:20:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000076,5,FORMED,2026-07-15 03:25:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000076,5,EXPIRY,2026-07-15 11:25:00-04:00,EXPIRED_UNTOUCHED_8H
FVG,FVG2-000077,5,FORMED,2026-07-15 03:30:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000077,5,FIRST_TOUCH,2026-07-15 03:45:00-04:00,EXPIRED_ACTIVE_8H
